ship_id,order_id,order_date,ship_date,ship_mode_id,customer_id,product_id,quantity
7468,CA-2021-148985,2021-11-11,2021-11-15,1,TB-21190,FUR-FU-10001424,4
7469,CA-2018-138100,2018-09-15,2018-09-20,2,AA-10315,OFF-PA-10000249,3
7470,CA-2018-138100,2018-09-15,2018-09-20,2,AA-10315,FUR-FU-10002456,2
7471,CA-2019-100734,2019-09-15,2019-09-20,2,AC-10615,OFF-BI-10002609,4
7472,CA-2019-100734,2019-09-15,2019-09-20,2,AC-10615,OFF-ST-10001522,2
7473,CA-2020-139997,2020-07-01,2020-07-03,3,EM-14140,TEC-CO-10000971,5
7474,CA-2020-109652,2020-04-10,2020-04-15,2,QJ-19255,OFF-AR-10000034,4
7475,CA-2018-167199,2018-01-06,2018-01-10,2,ME-17320,FUR-CH-10004063,9
7476,CA-2018-167199,2018-01-06,2018-01-10,2,ME-17320,OFF-BI-10004632,2
7477,CA-2018-167199,2018-01-06,2018-01-10,2,ME-17320,OFF-AR-10001662,2
7478,CA-2018-167199,2018-01-06,2018-01-10,2,ME-17320,TEC-PH-10004977,2
7479,CA-2018-167199,2018-01-06,2018-01-10,2,ME-17320,TEC-PH-10004539,4
7480,CA-2018-167199,2018-01-06,2018-01-10,2,ME-17320,OFF-FA-10001883,4
7481,CA-2018-167199,2018-01-06,2018-01-10,2,ME-17320,OFF-PA-10000955,1
7482,CA-2020-124583,2020-09-01,2020-09-03,1,LB-16795,OFF-EN-10002500,1
7483,CA-2018-113964,2018-09-23,2018-09-30,2,JP-16135,OFF-BI-10004654,4
7484,CA-2018-129938,2018-12-15,2018-12-17,1,EB-13705,FUR-CH-10003774,7
7485,CA-2021-135111,2021-12-28,2022-01-02,2,CS-12400,OFF-AR-10001166,1
7486,CA-2021-135111,2021-12-28,2022-01-02,2,CS-12400,OFF-BI-10004040,5
7487,US-2019-134558,2019-12-19,2019-12-24,1,PM-19135,OFF-PA-10001184,5
7488,US-2019-134558,2019-12-19,2019-12-24,1,PM-19135,TEC-AC-10004145,9
7489,US-2019-134558,2019-12-19,2019-12-24,1,PM-19135,FUR-TA-10003473,4
7490,CA-2021-157196,2021-11-05,2021-11-09,2,AA-10645,OFF-PA-10003172,2
7491,CA-2019-108672,2019-09-10,2019-09-16,2,FA-14230,FUR-FU-10003799,6
7492,US-2021-118598,2021-11-16,2021-11-16,4,CM-12190,TEC-PH-10002583,6
7493,US-2021-160836,2021-09-11,2021-09-16,2,CC-12475,OFF-PA-10004239,3
7494,US-2021-160836,2021-09-11,2021-09-16,2,CC-12475,FUR-TA-10002855,5
7495,US-2021-160836,2021-09-11,2021-09-16,2,CC-12475,OFF-AP-10001626,2
7496,CA-2021-121048,2021-07-14,2021-07-18,2,TC-21295,OFF-BI-10004022,2
7497,CA-2021-121048,2021-07-14,2021-07-18,2,TC-21295,FUR-FU-10003601,3
7498,CA-2021-121048,2021-07-14,2021-07-18,2,TC-21295,OFF-FA-10000490,4
7499,CA-2021-121048,2021-07-14,2021-07-18,2,TC-21295,OFF-AR-10004042,4
7500,CA-2021-121048,2021-07-14,2021-07-18,2,TC-21295,FUR-FU-10002960,3
7501,CA-2021-121048,2021-07-14,2021-07-18,2,TC-21295,TEC-AC-10000991,3
7502,CA-2021-121048,2021-07-14,2021-07-18,2,TC-21295,TEC-PH-10004977,3
7503,US-2021-120147,2021-03-30,2021-03-30,4,TB-21400,OFF-AR-10000817,2
7504,US-2021-120147,2021-03-30,2021-03-30,4,TB-21400,TEC-PH-10002447,1
7505,CA-2020-158043,2020-01-31,2020-02-04,1,JK-15325,OFF-EN-10001990,2
7506,US-2021-106579,2021-06-08,2021-06-13,2,BW-11200,OFF-BI-10000309,4
7507,CA-2018-115889,2018-11-02,2018-11-06,2,SH-20395,TEC-PH-10001615,2
7508,CA-2018-115889,2018-11-02,2018-11-06,2,SH-20395,OFF-ST-10003208,2
7509,US-2021-161935,2021-07-14,2021-07-18,2,JL-15835,OFF-PA-10000605,2
7510,US-2021-161935,2021-07-14,2021-07-18,2,JL-15835,TEC-PH-10000560,9
7511,US-2021-161935,2021-07-14,2021-07-18,2,JL-15835,OFF-ST-10003455,5
7512,US-2021-161935,2021-07-14,2021-07-18,2,JL-15835,FUR-FU-10002937,5
7513,US-2021-161935,2021-07-14,2021-07-18,2,JL-15835,OFF-ST-10001837,7
7514,US-2021-161935,2021-07-14,2021-07-18,2,JL-15835,OFF-AR-10004757,5
7515,US-2021-167920,2021-12-09,2021-12-12,1,JL-15835,OFF-BI-10004236,2
7516,US-2021-167920,2021-12-09,2021-12-12,1,JL-15835,OFF-AP-10000159,5
7517,US-2021-167920,2021-12-09,2021-12-12,1,JL-15835,OFF-BI-10003274,4
7518,US-2021-167920,2021-12-09,2021-12-12,1,JL-15835,TEC-AC-10001013,5
7519,US-2021-167920,2021-12-09,2021-12-12,1,JL-15835,OFF-ST-10004963,1
7520,US-2021-167920,2021-12-09,2021-12-12,1,JL-15835,OFF-LA-10004409,2
7521,US-2021-167920,2021-12-09,2021-12-12,1,JL-15835,TEC-CO-10001046,2
7522,CA-2020-162383,2020-09-05,2020-09-11,2,MD-17350,OFF-BI-10002824,2
7523,CA-2020-162383,2020-09-05,2020-09-11,2,MD-17350,OFF-BI-10001757,6
7524,CA-2020-162383,2020-09-05,2020-09-11,2,MD-17350,FUR-CH-10004477,2
7525,CA-2018-125731,2018-09-10,2018-09-16,2,CL-12565,OFF-EN-10003072,7
7526,CA-2018-125731,2018-09-10,2018-09-16,2,CL-12565,FUR-CH-10003973,5
7527,US-2021-106145,2021-09-26,2021-09-26,4,RA-19885,OFF-EN-10001990,6
7528,US-2021-106145,2021-09-26,2021-09-26,4,RA-19885,FUR-FU-10003829,3
7529,US-2021-106145,2021-09-26,2021-09-26,4,RA-19885,OFF-PA-10002245,6
7530,US-2021-106145,2021-09-26,2021-09-26,4,RA-19885,OFF-BI-10002215,3
7531,US-2021-106145,2021-09-26,2021-09-26,4,RA-19885,OFF-BI-10003925,3
7532,CA-2020-107146,2020-06-17,2020-06-19,3,LC-16885,FUR-FU-10002298,3
7533,CA-2020-107146,2020-06-17,2020-06-19,3,LC-16885,FUR-CH-10004853,4
7534,US-2021-134642,2021-02-25,2021-03-01,2,SW-20245,FUR-CH-10002880,2
7535,US-2021-134642,2021-02-25,2021-03-01,2,SW-20245,FUR-BO-10004709,5
7536,US-2021-160143,2021-03-31,2021-04-07,2,HG-14965,OFF-SU-10004231,3
7537,CA-2021-103415,2021-12-03,2021-12-08,2,MV-17485,FUR-FU-10000820,2
7538,CA-2020-106460,2020-02-19,2020-02-22,1,GT-14710,OFF-PA-10001736,2
7539,US-2021-112347,2021-12-02,2021-12-06,2,BS-11380,OFF-ST-10003306,1
7540,US-2021-112347,2021-12-02,2021-12-06,2,BS-11380,OFF-BI-10003707,8
7541,US-2021-112347,2021-12-02,2021-12-06,2,BS-11380,FUR-BO-10003546,8
7542,US-2021-112347,2021-12-02,2021-12-06,2,BS-11380,TEC-PH-10000213,2
7543,US-2021-112347,2021-12-02,2021-12-06,2,BS-11380,FUR-FU-10001488,6
7544,US-2021-112347,2021-12-02,2021-12-06,2,BS-11380,TEC-PH-10004833,6
7545,US-2021-112347,2021-12-02,2021-12-06,2,BS-11380,FUR-CH-10002335,5
7546,CA-2018-103492,2018-10-10,2018-10-15,2,CM-12715,TEC-PH-10001128,6
7547,CA-2018-103492,2018-10-10,2018-10-15,2,CM-12715,TEC-PH-10004667,7
7548,CA-2018-103492,2018-10-10,2018-10-15,2,CM-12715,OFF-BI-10004817,5
7549,CA-2018-103492,2018-10-10,2018-10-15,2,CM-12715,OFF-BI-10004140,1
7550,CA-2020-136595,2020-09-05,2020-09-07,3,EM-13825,FUR-FU-10004671,3
7551,CA-2018-140396,2018-11-20,2018-11-25,2,KH-16330,OFF-EN-10003448,3
7552,CA-2018-140396,2018-11-20,2018-11-25,2,KH-16330,TEC-PH-10004447,6
7553,CA-2018-140396,2018-11-20,2018-11-25,2,KH-16330,OFF-BI-10003669,3
7554,CA-2018-140396,2018-11-20,2018-11-25,2,KH-16330,OFF-PA-10000223,4
7555,CA-2018-114181,2018-05-10,2018-05-14,1,AF-10885,FUR-BO-10004467,7
7556,CA-2018-114181,2018-05-10,2018-05-14,1,AF-10885,OFF-AR-10000716,5
7557,CA-2021-159506,2021-11-27,2021-12-02,2,JR-16210,OFF-PA-10003641,6
7558,CA-2021-159506,2021-11-27,2021-12-02,2,JR-16210,OFF-BI-10004519,3
7559,US-2018-137155,2018-11-01,2018-11-05,2,DL-12925,OFF-AP-10002518,3
7560,US-2018-137155,2018-11-01,2018-11-05,2,DL-12925,OFF-PA-10000806,3
7561,US-2018-137155,2018-11-01,2018-11-05,2,DL-12925,FUR-FU-10003142,6
7562,CA-2020-105746,2020-12-30,2021-01-01,3,BD-11605,FUR-CH-10000454,1
7563,US-2020-104815,2020-09-03,2020-09-07,2,RB-19570,FUR-BO-10003894,4
7564,CA-2021-157672,2021-10-05,2021-10-07,3,RB-19795,TEC-AC-10001714,2
7565,US-2020-166660,2020-01-30,2020-02-01,1,TB-21250,FUR-CH-10001190,4
7566,US-2020-166660,2020-01-30,2020-02-01,1,TB-21250,FUR-BO-10000468,1
7567,CA-2021-140802,2021-04-21,2021-04-23,3,KN-16390,TEC-AC-10001998,3
7568,CA-2021-140802,2021-04-21,2021-04-23,3,KN-16390,OFF-PA-10001534,4
7569,CA-2018-133830,2018-12-05,2018-12-10,2,RL-19615,OFF-AR-10003045,9
7570,CA-2018-133830,2018-12-05,2018-12-10,2,RL-19615,OFF-PA-10001363,4
7571,CA-2018-133830,2018-12-05,2018-12-10,2,RL-19615,OFF-FA-10002280,3
7572,CA-2018-100916,2018-10-21,2018-10-26,2,FH-14275,OFF-ST-10003479,5
7573,CA-2018-100916,2018-10-21,2018-10-26,2,FH-14275,FUR-TA-10004607,4
7574,CA-2018-100916,2018-10-21,2018-10-26,2,FH-14275,OFF-AR-10001022,1
7575,CA-2019-129532,2019-12-08,2019-12-12,2,YS-21880,OFF-ST-10004186,2
7576,CA-2019-129532,2019-12-08,2019-12-12,2,YS-21880,TEC-AC-10000865,4
7577,CA-2018-134726,2018-11-02,2018-11-07,1,SW-20755,TEC-AC-10000023,2
7578,CA-2018-134726,2018-11-02,2018-11-07,1,SW-20755,TEC-PH-10001750,1
7579,CA-2020-138597,2020-12-18,2020-12-21,3,PN-18775,FUR-CH-10004997,3
7580,CA-2019-123113,2019-11-23,2019-11-27,1,AT-10735,OFF-AP-10000275,8
7581,CA-2019-123113,2019-11-23,2019-11-27,1,AT-10735,OFF-AR-10004999,3
7582,CA-2019-169656,2019-08-13,2019-08-16,3,EJ-13720,OFF-ST-10003816,3
7583,CA-2019-142734,2019-04-16,2019-04-21,2,DM-13345,FUR-CH-10003968,2
7584,CA-2018-163223,2018-03-21,2018-03-25,2,KH-16690,TEC-PH-10000730,7
7585,CA-2018-163223,2018-03-21,2018-03-25,2,KH-16690,OFF-LA-10004409,5
7586,CA-2018-163223,2018-03-21,2018-03-25,2,KH-16690,OFF-PA-10000675,3
7587,CA-2018-163223,2018-03-21,2018-03-25,2,KH-16690,OFF-AR-10001573,4
7588,CA-2018-163223,2018-03-21,2018-03-25,2,KH-16690,OFF-BI-10001597,3
7589,CA-2021-122945,2021-11-16,2021-11-22,2,MB-18085,FUR-FU-10001196,3
7590,CA-2019-139738,2019-09-25,2019-09-29,2,DK-12895,OFF-AR-10004602,7
7591,CA-2020-158778,2020-09-05,2020-09-09,2,DB-13210,FUR-FU-10000260,9
7592,CA-2020-158778,2020-09-05,2020-09-09,2,DB-13210,FUR-CH-10001146,2
7593,CA-2020-158778,2020-09-05,2020-09-09,2,DB-13210,OFF-AR-10000896,3
7594,CA-2020-158778,2020-09-05,2020-09-09,2,DB-13210,FUR-CH-10000309,3
7595,CA-2021-119655,2021-04-20,2021-04-24,2,CV-12295,OFF-BI-10001989,7
7596,CA-2021-119655,2021-04-20,2021-04-24,2,CV-12295,OFF-BI-10001036,4
7597,CA-2019-164567,2019-06-15,2019-06-19,2,GK-14620,TEC-PH-10002103,3
7598,CA-2018-131947,2018-09-17,2018-09-22,2,JA-15970,OFF-AR-10001473,2
7599,CA-2018-131947,2018-09-17,2018-09-22,2,JA-15970,OFF-AR-10000411,3
7600,CA-2018-131947,2018-09-17,2018-09-22,2,JA-15970,OFF-PA-10000246,5
7601,CA-2018-131947,2018-09-17,2018-09-22,2,JA-15970,TEC-MA-10004086,5
7602,CA-2018-131947,2018-09-17,2018-09-22,2,JA-15970,OFF-PA-10003039,6
7603,CA-2018-131947,2018-09-17,2018-09-22,2,JA-15970,TEC-AC-10004633,10
7604,CA-2020-152520,2020-07-08,2020-07-12,2,TH-21115,OFF-PA-10000289,2
7605,CA-2020-101791,2020-05-27,2020-05-31,2,BS-11665,FUR-FU-10003247,3
7606,CA-2020-101791,2020-05-27,2020-05-31,2,BS-11665,FUR-FU-10002191,2
7607,CA-2020-101791,2020-05-27,2020-05-31,2,BS-11665,OFF-ST-10001496,9
7608,CA-2021-121195,2021-12-24,2021-12-27,3,NS-18505,OFF-ST-10000585,2
7609,CA-2021-163209,2021-05-03,2021-05-07,2,MK-18160,OFF-PA-10001166,4
7610,CA-2021-163209,2021-05-03,2021-05-07,2,MK-18160,OFF-AR-10003651,7
7611,CA-2018-133354,2018-02-22,2018-02-24,3,SA-20830,OFF-PA-10001800,3
7612,US-2019-130491,2019-02-08,2019-02-11,3,BH-11710,OFF-PA-10000791,2
7613,US-2019-130491,2019-02-08,2019-02-11,3,BH-11710,OFF-FA-10000134,1
7614,US-2019-130491,2019-02-08,2019-02-11,3,BH-11710,OFF-AR-10001149,2
7615,CA-2019-113740,2019-08-24,2019-08-28,1,SC-20380,FUR-FU-10000010,3
7616,CA-2018-148425,2018-11-30,2018-12-04,2,RF-19345,OFF-BI-10000201,9
7617,CA-2020-144309,2020-12-10,2020-12-16,2,CM-12235,OFF-PA-10001776,2
7618,CA-2020-144309,2020-12-10,2020-12-16,2,CM-12235,OFF-BI-10003656,5
7619,CA-2021-151225,2021-10-27,2021-10-29,3,JM-15655,FUR-TA-10001539,1
7620,CA-2021-151225,2021-10-27,2021-10-29,3,JM-15655,TEC-PH-10004100,5
7621,US-2018-144078,2018-11-25,2018-11-29,2,RB-19435,TEC-PH-10001580,5
7622,US-2018-144078,2018-11-25,2018-11-29,2,RB-19435,FUR-CH-10002335,4
7623,US-2018-144078,2018-11-25,2018-11-29,2,RB-19435,OFF-AR-10001166,3
7624,CA-2018-124464,2018-07-14,2018-07-20,2,SS-20515,OFF-AP-10000576,1
7625,CA-2019-136805,2019-05-23,2019-05-27,1,NM-18445,OFF-AP-10001394,5
7626,CA-2019-136805,2019-05-23,2019-05-27,1,NM-18445,FUR-FU-10003724,9
7627,US-2019-159499,2019-11-21,2019-11-23,1,EM-14095,OFF-AP-10002867,6
7628,US-2019-159499,2019-11-21,2019-11-23,1,EM-14095,TEC-AC-10002718,2
7629,US-2019-159499,2019-11-21,2019-11-23,1,EM-14095,OFF-LA-10003121,5
7630,CA-2018-162089,2018-03-30,2018-04-01,3,MP-17470,OFF-EN-10002230,5
7631,CA-2018-162089,2018-03-30,2018-04-01,3,MP-17470,TEC-PH-10001819,7
7632,CA-2018-162089,2018-03-30,2018-04-01,3,MP-17470,FUR-CH-10002304,7
7633,US-2021-158526,2021-12-29,2022-01-01,1,KH-16360,FUR-CH-10002602,8
7634,US-2021-158526,2021-12-29,2022-01-01,1,KH-16360,OFF-BI-10002414,1
7635,US-2021-158526,2021-12-29,2022-01-01,1,KH-16360,OFF-AR-10003696,1
7636,US-2021-158526,2021-12-29,2022-01-01,1,KH-16360,FUR-CH-10004495,1
7637,US-2021-158526,2021-12-29,2022-01-01,1,KH-16360,FUR-CH-10001270,3
7638,CA-2021-104885,2021-03-02,2021-03-08,2,DB-13555,OFF-AR-10001615,3
7639,CA-2021-104885,2021-03-02,2021-03-08,2,DB-13555,OFF-EN-10001990,7
7640,CA-2021-104885,2021-03-02,2021-03-08,2,DB-13555,FUR-BO-10003660,2
7641,CA-2021-104885,2021-03-02,2021-03-08,2,DB-13555,OFF-PA-10000249,6
7642,US-2020-157490,2020-10-06,2020-10-07,3,LB-16795,TEC-MA-10001695,6
7643,US-2020-157490,2020-10-06,2020-10-07,3,LB-16795,OFF-BI-10002824,4
7644,US-2020-157490,2020-10-06,2020-10-07,3,LB-16795,OFF-BI-10002571,4
7645,US-2020-157490,2020-10-06,2020-10-07,3,LB-16795,TEC-AC-10001553,5
7646,CA-2019-161452,2019-04-05,2019-04-11,2,CA-11965,FUR-CH-10003973,3
7647,US-2018-115196,2018-09-09,2018-09-13,2,DL-12925,TEC-MA-10002073,2
7648,CA-2020-138968,2020-03-15,2020-03-16,3,FC-14335,OFF-BI-10003529,2
7649,CA-2020-138968,2020-03-15,2020-03-16,3,FC-14335,FUR-CH-10000309,4
7650,CA-2019-101889,2019-12-27,2019-12-31,2,DB-13120,FUR-TA-10004154,9
7651,CA-2019-101889,2019-12-27,2019-12-31,2,DB-13120,OFF-EN-10001990,3
7652,CA-2021-110821,2021-08-07,2021-08-08,3,CK-12205,TEC-AC-10001552,3
7653,CA-2021-110821,2021-08-07,2021-08-08,3,CK-12205,OFF-ST-10002790,2
7654,CA-2019-121552,2019-03-22,2019-03-27,2,FW-14395,OFF-AR-10003217,4
7655,CA-2019-107685,2019-11-30,2019-12-02,1,JM-15865,FUR-FU-10002813,4
7656,CA-2019-107685,2019-11-30,2019-12-02,1,JM-15865,OFF-PA-10003848,4
7657,US-2018-120740,2018-04-15,2018-04-15,4,PS-18970,OFF-AP-10000240,2
7658,US-2018-120740,2018-04-15,2018-04-15,4,PS-18970,FUR-FU-10004091,4
7659,CA-2021-155740,2021-07-30,2021-08-02,3,TC-21475,OFF-BI-10001071,4
7660,CA-2021-146493,2021-06-01,2021-06-05,2,CV-12805,OFF-BI-10003676,5
7661,CA-2018-105417,2018-01-07,2018-01-12,2,VS-21820,FUR-FU-10004864,3
7662,CA-2018-105417,2018-01-07,2018-01-12,2,VS-21820,OFF-BI-10003708,7
7663,US-2021-141509,2021-09-29,2021-10-01,3,SC-20575,OFF-AR-10002067,5
7664,CA-2021-139493,2021-09-13,2021-09-19,2,SG-20605,OFF-AR-10003158,5
7665,CA-2018-151967,2018-10-22,2018-10-26,2,NB-18580,FUR-FU-10000193,4
7666,US-2020-140158,2020-10-04,2020-10-08,2,DR-12940,OFF-BI-10000977,1
7667,US-2020-140158,2020-10-04,2020-10-08,2,DR-12940,TEC-CO-10001449,9
7668,US-2020-140158,2020-10-04,2020-10-08,2,DR-12940,OFF-ST-10000136,3
7669,CA-2019-130974,2019-11-27,2019-11-29,1,MA-17560,OFF-PA-10000743,6
7670,CA-2019-130974,2019-11-27,2019-11-29,1,MA-17560,OFF-PA-10001019,3
7671,CA-2019-130974,2019-11-27,2019-11-29,1,MA-17560,TEC-AC-10003095,2
7672,CA-2019-130974,2019-11-27,2019-11-29,1,MA-17560,FUR-BO-10002916,1
7673,CA-2019-130974,2019-11-27,2019-11-29,1,MA-17560,FUR-FU-10002506,3
7674,CA-2019-130974,2019-11-27,2019-11-29,1,MA-17560,OFF-PA-10003823,5
7675,CA-2019-130974,2019-11-27,2019-11-29,1,MA-17560,FUR-TA-10004619,4
7676,CA-2021-133487,2021-05-06,2021-05-09,1,TS-21655,OFF-AP-10001271,3
7677,CA-2018-142951,2018-10-08,2018-10-08,4,JG-15115,TEC-AC-10002331,3
7678,CA-2018-133592,2018-12-31,2019-01-07,2,KM-16375,OFF-PA-10003228,4
7679,CA-2018-133592,2018-12-31,2019-01-07,2,KM-16375,OFF-PA-10002586,3
7680,CA-2018-133592,2018-12-31,2019-01-07,2,KM-16375,TEC-AC-10002049,4
7681,CA-2018-133592,2018-12-31,2019-01-07,2,KM-16375,FUR-BO-10000362,2
7682,CA-2018-133592,2018-12-31,2019-01-07,2,KM-16375,FUR-CH-10004218,6
7683,CA-2019-120782,2019-04-28,2019-05-01,3,SD-20485,OFF-AP-10003779,1
7684,CA-2019-120782,2019-04-28,2019-05-01,3,SD-20485,OFF-BI-10003527,3
7685,CA-2019-116876,2019-02-14,2019-02-21,2,TT-21070,OFF-BI-10002897,9
7686,CA-2019-116876,2019-02-14,2019-02-21,2,TT-21070,TEC-PH-10002584,1
7687,CA-2020-169838,2020-11-25,2020-11-29,2,BB-11545,FUR-TA-10001095,9
7688,CA-2020-169838,2020-11-25,2020-11-29,2,BB-11545,OFF-BI-10004002,1
7689,CA-2020-169838,2020-11-25,2020-11-29,2,BB-11545,TEC-AC-10004518,8
7690,US-2021-128951,2021-07-15,2021-07-17,3,RS-19420,OFF-AP-10002191,3
7691,US-2021-128951,2021-07-15,2021-07-17,3,RS-19420,FUR-TA-10004575,3
7692,US-2021-128951,2021-07-15,2021-07-17,3,RS-19420,OFF-PA-10003177,2
7693,CA-2018-102330,2018-12-29,2019-01-03,2,AI-10855,OFF-LA-10003923,6
7694,CA-2018-102330,2018-12-29,2019-01-03,2,AI-10855,TEC-PH-10001051,4
7695,CA-2020-118899,2020-03-22,2020-03-22,4,MC-17275,FUR-CH-10004754,7
7696,CA-2021-107958,2021-07-02,2021-07-05,3,AH-10120,OFF-PA-10000357,5
7697,CA-2021-107958,2021-07-02,2021-07-05,3,AH-10120,OFF-BI-10001787,4
7698,CA-2021-151799,2021-12-14,2021-12-18,2,BF-11170,TEC-CO-10002313,2
7699,CA-2021-151799,2021-12-14,2021-12-18,2,BF-11170,OFF-ST-10002790,1
7700,CA-2021-151799,2021-12-14,2021-12-18,2,BF-11170,OFF-SU-10001664,3
7701,CA-2021-151799,2021-12-14,2021-12-18,2,BF-11170,OFF-FA-10001332,6
7702,CA-2021-151799,2021-12-14,2021-12-18,2,BF-11170,FUR-TA-10003473,2
7703,CA-2020-114601,2020-08-26,2020-09-02,2,AA-10480,OFF-PA-10000605,2
7704,CA-2020-114601,2020-08-26,2020-09-02,2,AA-10480,TEC-PH-10002170,3
7705,CA-2020-114601,2020-08-26,2020-09-02,2,AA-10480,FUR-TA-10004147,4
7706,CA-2020-114601,2020-08-26,2020-09-02,2,AA-10480,TEC-AC-10003911,3
7707,CA-2020-114601,2020-08-26,2020-09-02,2,AA-10480,OFF-AR-10002578,3
7708,CA-2021-100237,2021-10-15,2021-10-19,2,SV-20815,OFF-AR-10001761,2
7709,CA-2018-139542,2018-10-25,2018-10-29,2,EH-14185,TEC-AC-10001553,3
7710,CA-2018-139542,2018-10-25,2018-10-29,2,EH-14185,OFF-BI-10000309,3
7711,US-2019-142811,2019-04-02,2019-04-07,2,JL-15850,TEC-PH-10003095,5
7712,CA-2021-139353,2021-10-28,2021-10-30,1,JM-15250,FUR-FU-10001876,3
7713,CA-2021-139353,2021-10-28,2021-10-30,1,JM-15250,OFF-ST-10001522,2
7714,CA-2021-139353,2021-10-28,2021-10-30,1,JM-15250,OFF-PA-10000300,3
7715,CA-2018-150203,2018-12-05,2018-12-07,3,JB-15925,OFF-AP-10001469,6
7716,US-2021-101518,2021-11-03,2021-11-08,2,PB-19105,TEC-AC-10001553,3
7717,CA-2019-149636,2019-01-06,2019-01-12,2,SP-20620,OFF-PA-10004041,5
7718,CA-2019-149636,2019-01-06,2019-01-12,2,SP-20620,OFF-BI-10002764,2
7719,US-2021-146213,2021-09-09,2021-09-14,2,MC-17605,TEC-AC-10001114,4
7720,CA-2019-108588,2019-01-05,2019-01-10,2,BG-11695,OFF-AR-10001615,3
7721,CA-2019-108588,2019-01-05,2019-01-10,2,BG-11695,OFF-EN-10000461,2
7722,CA-2019-108588,2019-01-05,2019-01-10,2,BG-11695,OFF-BI-10004506,2
7723,US-2021-138086,2021-04-16,2021-04-20,2,JO-15550,OFF-AP-10000027,3
7724,CA-2019-139374,2019-09-10,2019-09-14,2,AR-10345,FUR-CH-10003981,1
7725,CA-2020-113978,2020-09-25,2020-09-29,2,TS-21505,OFF-AP-10003849,1
7726,CA-2020-113978,2020-09-25,2020-09-29,2,TS-21505,OFF-ST-10004963,2
7727,CA-2020-113978,2020-09-25,2020-09-29,2,TS-21505,OFF-ST-10002574,3
7728,US-2019-150231,2019-03-16,2019-03-20,1,JK-15640,OFF-AR-10001761,3
7729,CA-2020-106915,2020-11-26,2020-12-02,2,GA-14515,OFF-AR-10000716,4
7730,US-2020-109260,2020-09-26,2020-10-01,2,TN-21040,TEC-AC-10002637,3
7731,CA-2021-104850,2021-06-13,2021-06-19,2,TW-21025,FUR-CH-10003774,4
7732,CA-2021-140508,2021-09-18,2021-09-21,3,PA-19060,OFF-EN-10000927,4
7733,CA-2021-143294,2021-06-02,2021-06-08,2,JD-15790,OFF-PA-10000743,2
7734,CA-2020-165673,2020-05-15,2020-05-19,1,MN-17935,OFF-PA-10000697,4
7735,CA-2021-134418,2021-09-15,2021-09-20,2,GM-14500,OFF-AR-10004441,3
7736,US-2020-106313,2020-08-22,2020-08-26,2,DG-13300,OFF-PA-10001870,3
7737,CA-2018-105872,2018-05-30,2018-06-06,2,JG-15160,OFF-BI-10003684,4
7738,CA-2021-108287,2021-12-18,2021-12-20,3,AG-10330,OFF-AR-10001315,9
7739,CA-2021-141103,2021-07-30,2021-08-06,2,JF-15355,TEC-PH-10003589,5
7740,CA-2018-154781,2018-11-21,2018-11-26,2,SC-20680,OFF-PA-10001609,2
7741,CA-2018-154781,2018-11-21,2018-11-26,2,SC-20680,TEC-AC-10000474,1
7742,CA-2019-147816,2019-09-24,2019-09-26,1,CM-11935,TEC-PH-10003095,2
7743,CA-2021-105326,2021-08-20,2021-08-27,2,KT-16480,OFF-PA-10001639,4
7744,CA-2020-133613,2020-06-17,2020-06-22,2,CP-12340,OFF-BI-10002003,2
7745,CA-2020-133613,2020-06-17,2020-06-22,2,CP-12340,TEC-PH-10004539,3
7746,CA-2020-133613,2020-06-17,2020-06-22,2,CP-12340,OFF-AR-10003829,3
7747,CA-2019-109113,2019-12-19,2019-12-23,2,EK-13795,TEC-AC-10004761,2
7748,CA-2019-156153,2019-05-31,2019-06-02,1,CW-11905,OFF-FA-10003472,6
7749,CA-2019-133242,2019-06-18,2019-06-24,2,KH-16510,FUR-FU-10003464,3
7750,CA-2019-133242,2019-06-18,2019-06-24,2,KH-16510,OFF-ST-10003716,2
7751,CA-2019-133242,2019-06-18,2019-06-24,2,KH-16510,OFF-BI-10004002,2
7752,CA-2019-133242,2019-06-18,2019-06-24,2,KH-16510,TEC-PH-10002496,3
7753,CA-2019-133242,2019-06-18,2019-06-24,2,KH-16510,OFF-BI-10004826,2
7754,CA-2019-158323,2019-11-30,2019-12-03,3,AB-10600,FUR-FU-10001546,2
7755,CA-2019-161795,2019-12-21,2019-12-23,1,AH-10075,OFF-AR-10001919,2
7756,CA-2021-100902,2021-11-17,2021-11-21,2,CK-12595,OFF-PA-10002558,7
7757,CA-2021-100902,2021-11-17,2021-11-21,2,CK-12595,TEC-AC-10003174,5
7758,CA-2021-112844,2021-11-13,2021-11-16,1,SP-20620,TEC-PH-10003988,4
7759,CA-2021-112844,2021-11-13,2021-11-16,1,SP-20620,FUR-FU-10004845,3
7760,CA-2020-158925,2020-10-24,2020-10-28,2,JP-15460,OFF-PA-10003072,3
7761,CA-2018-155390,2018-12-06,2018-12-11,2,BG-11035,OFF-PA-10003641,2
7762,CA-2021-123071,2021-12-03,2021-12-06,3,CC-12550,OFF-PA-10003729,2
7763,CA-2021-156391,2021-09-26,2021-09-28,3,SL-20155,OFF-AR-10003251,1
7764,CA-2019-103093,2019-02-03,2019-02-07,2,FO-14305,OFF-EN-10001990,9
7765,US-2021-118941,2021-08-12,2021-08-12,4,BB-11545,OFF-AR-10004078,3
