order_id,order_date,ship_date,ship_id,customer_id,region_id,product_id,sales,quantity,discount,profit,profit_margin,discount_amount,shipping_time_days
US-2020-113985,2020-12-02,2020-12-07,5911,KD-16495,2,OFF-BI-10000632,104.18,3,0.2,33.86,0.33,20.84,5
US-2020-113985,2020-12-02,2020-12-07,5910,KD-16495,2,OFF-BI-10000632,104.18,3,0.2,33.86,0.33,20.84,5
US-2020-113985,2020-12-02,2020-12-07,5908,KD-16495,2,FUR-FU-10003026,14.52,3,0.0,5.66,0.39,0.0,5
US-2020-113985,2020-12-02,2020-12-07,5908,KD-16495,2,OFF-BI-10000632,104.18,3,0.2,33.86,0.33,20.84,5
US-2020-113985,2020-12-02,2020-12-07,5909,KD-16495,2,OFF-BI-10000632,104.18,3,0.2,33.86,0.33,20.84,5
US-2020-113985,2020-12-02,2020-12-07,5909,KD-16495,2,OFF-BI-10002353,24.7,2,0.2,9.26,0.38,4.94,5
US-2020-113985,2020-12-02,2020-12-07,5910,KD-16495,2,OFF-BI-10002353,24.7,2,0.2,9.26,0.38,4.94,5
US-2020-113985,2020-12-02,2020-12-07,5911,KD-16495,2,OFF-BI-10002353,24.7,2,0.2,9.26,0.38,4.94,5
US-2020-113985,2020-12-02,2020-12-07,5908,KD-16495,2,OFF-AP-10001303,59.7,3,0.0,26.86,0.45,0.0,5
US-2020-113985,2020-12-02,2020-12-07,5909,KD-16495,2,OFF-AP-10001303,59.7,3,0.0,26.86,0.45,0.0,5
US-2020-113985,2020-12-02,2020-12-07,5908,KD-16495,2,OFF-BI-10002353,24.7,2,0.2,9.26,0.38,4.94,5
US-2020-113985,2020-12-02,2020-12-07,5911,KD-16495,2,OFF-AP-10001303,59.7,3,0.0,26.86,0.45,0.0,5
US-2020-113985,2020-12-02,2020-12-07,5909,KD-16495,2,FUR-FU-10003026,14.52,3,0.0,5.66,0.39,0.0,5
US-2020-113985,2020-12-02,2020-12-07,5910,KD-16495,2,FUR-FU-10003026,14.52,3,0.0,5.66,0.39,0.0,5
US-2020-113985,2020-12-02,2020-12-07,5911,KD-16495,2,FUR-FU-10003026,14.52,3,0.0,5.66,0.39,0.0,5
US-2020-113985,2020-12-02,2020-12-07,5910,KD-16495,2,OFF-AP-10001303,59.7,3,0.0,26.86,0.45,0.0,5
US-2020-114013,2020-03-13,2020-03-15,7415,SC-20770,4,TEC-AC-10000474,379.96,5,0.2,47.49,0.12,75.99,2
US-2020-114013,2020-03-13,2020-03-15,7423,SC-20770,4,FUR-CH-10004287,386.68,2,0.3,-5.52,-0.01,116.0,2
US-2020-114013,2020-03-13,2020-03-15,7422,SC-20770,4,FUR-CH-10004287,386.68,2,0.3,-5.52,-0.01,116.0,2
US-2020-114013,2020-03-13,2020-03-15,7418,SC-20770,4,OFF-BI-10002353,23.16,5,0.7,-15.44,-0.67,16.21,2
US-2020-114013,2020-03-13,2020-03-15,7417,SC-20770,4,OFF-BI-10002353,23.16,5,0.7,-15.44,-0.67,16.21,2
US-2020-114013,2020-03-13,2020-03-15,7418,SC-20770,4,TEC-MA-10001148,449.1,3,0.7,-643.71,-1.43,314.37,2
US-2020-114013,2020-03-13,2020-03-15,7418,SC-20770,4,TEC-AC-10000474,379.96,5,0.2,47.49,0.12,75.99,2
US-2020-114013,2020-03-13,2020-03-15,7416,SC-20770,4,OFF-BI-10002353,23.16,5,0.7,-15.44,-0.67,16.21,2
US-2020-114013,2020-03-13,2020-03-15,7419,SC-20770,4,TEC-MA-10001148,449.1,3,0.7,-643.71,-1.43,314.37,2
US-2020-114013,2020-03-13,2020-03-15,7421,SC-20770,4,FUR-CH-10004287,386.68,2,0.3,-5.52,-0.01,116.0,2
US-2020-114013,2020-03-13,2020-03-15,7417,SC-20770,4,TEC-MA-10001148,449.1,3,0.7,-643.71,-1.43,314.37,2
US-2020-114013,2020-03-13,2020-03-15,7423,SC-20770,4,OFF-ST-10002574,552.56,5,0.2,-138.14,-0.25,110.51,2
US-2020-114013,2020-03-13,2020-03-15,7420,SC-20770,4,TEC-MA-10001148,449.1,3,0.7,-643.71,-1.43,314.37,2
US-2020-114013,2020-03-13,2020-03-15,7422,SC-20770,4,OFF-ST-10002574,552.56,5,0.2,-138.14,-0.25,110.51,2
US-2020-114013,2020-03-13,2020-03-15,7423,SC-20770,4,TEC-MA-10001148,449.1,3,0.7,-643.71,-1.43,314.37,2
US-2020-114013,2020-03-13,2020-03-15,7415,SC-20770,4,OFF-BI-10002353,23.16,5,0.7,-15.44,-0.67,16.21,2
US-2020-114013,2020-03-13,2020-03-15,7422,SC-20770,4,OFF-BI-10002353,23.16,5,0.7,-15.44,-0.67,16.21,2
US-2020-114013,2020-03-13,2020-03-15,7416,SC-20770,4,TEC-MA-10001148,449.1,3,0.7,-643.71,-1.43,314.37,2
US-2020-114013,2020-03-13,2020-03-15,7421,SC-20770,4,OFF-ST-10002574,552.56,5,0.2,-138.14,-0.25,110.51,2
US-2020-114013,2020-03-13,2020-03-15,7417,SC-20770,4,TEC-AC-10000474,379.96,5,0.2,47.49,0.12,75.99,2
US-2020-114013,2020-03-13,2020-03-15,7415,SC-20770,4,TEC-MA-10001148,449.1,3,0.7,-643.71,-1.43,314.37,2
US-2020-114013,2020-03-13,2020-03-15,7423,SC-20770,4,OFF-ST-10003641,126.08,2,0.2,-28.37,-0.22,25.22,2
US-2020-114013,2020-03-13,2020-03-15,7422,SC-20770,4,OFF-ST-10003641,126.08,2,0.2,-28.37,-0.22,25.22,2
US-2020-114013,2020-03-13,2020-03-15,7421,SC-20770,4,OFF-ST-10003641,126.08,2,0.2,-28.37,-0.22,25.22,2
US-2020-114013,2020-03-13,2020-03-15,7420,SC-20770,4,OFF-ST-10003641,126.08,2,0.2,-28.37,-0.22,25.22,2
US-2020-114013,2020-03-13,2020-03-15,7416,SC-20770,4,TEC-AC-10000474,379.96,5,0.2,47.49,0.12,75.99,2
US-2020-114013,2020-03-13,2020-03-15,7419,SC-20770,4,OFF-ST-10003641,126.08,2,0.2,-28.37,-0.22,25.22,2
US-2020-114013,2020-03-13,2020-03-15,7417,SC-20770,4,OFF-ST-10003641,126.08,2,0.2,-28.37,-0.22,25.22,2
US-2020-114013,2020-03-13,2020-03-15,7416,SC-20770,4,OFF-ST-10003641,126.08,2,0.2,-28.37,-0.22,25.22,2
US-2020-114013,2020-03-13,2020-03-15,7415,SC-20770,4,OFF-ST-10003641,126.08,2,0.2,-28.37,-0.22,25.22,2
US-2020-114013,2020-03-13,2020-03-15,7423,SC-20770,4,OFF-BI-10002353,23.16,5,0.7,-15.44,-0.67,16.21,2
US-2020-114013,2020-03-13,2020-03-15,7421,SC-20770,4,OFF-BI-10002353,23.16,5,0.7,-15.44,-0.67,16.21,2
US-2020-114013,2020-03-13,2020-03-15,7420,SC-20770,4,OFF-BI-10002353,23.16,5,0.7,-15.44,-0.67,16.21,2
US-2020-114013,2020-03-13,2020-03-15,7419,SC-20770,4,OFF-BI-10002353,23.16,5,0.7,-15.44,-0.67,16.21,2
US-2020-114013,2020-03-13,2020-03-15,7418,SC-20770,4,OFF-ST-10003641,126.08,2,0.2,-28.37,-0.22,25.22,2
US-2020-114013,2020-03-13,2020-03-15,7420,SC-20770,4,OFF-ST-10002574,552.56,5,0.2,-138.14,-0.25,110.51,2
US-2020-114013,2020-03-13,2020-03-15,7419,SC-20770,4,TEC-PH-10001494,539.91,3,0.4,-116.98,-0.22,215.96,2
US-2020-114013,2020-03-13,2020-03-15,7418,SC-20770,4,OFF-ST-10002574,552.56,5,0.2,-138.14,-0.25,110.51,2
US-2020-114013,2020-03-13,2020-03-15,7419,SC-20770,4,OFF-PA-10004996,41.24,5,0.2,13.92,0.34,8.25,2
US-2020-114013,2020-03-13,2020-03-15,7418,SC-20770,4,OFF-PA-10004996,41.24,5,0.2,13.92,0.34,8.25,2
US-2020-114013,2020-03-13,2020-03-15,7417,SC-20770,4,OFF-PA-10004996,41.24,5,0.2,13.92,0.34,8.25,2
US-2020-114013,2020-03-13,2020-03-15,7416,SC-20770,4,OFF-PA-10004996,41.24,5,0.2,13.92,0.34,8.25,2
US-2020-114013,2020-03-13,2020-03-15,7415,SC-20770,4,OFF-PA-10004996,41.24,5,0.2,13.92,0.34,8.25,2
US-2020-114013,2020-03-13,2020-03-15,7423,SC-20770,4,TEC-PH-10001494,539.91,3,0.4,-116.98,-0.22,215.96,2
US-2020-114013,2020-03-13,2020-03-15,7422,SC-20770,4,TEC-PH-10001494,539.91,3,0.4,-116.98,-0.22,215.96,2
US-2020-114013,2020-03-13,2020-03-15,7421,SC-20770,4,TEC-PH-10001494,539.91,3,0.4,-116.98,-0.22,215.96,2
US-2020-114013,2020-03-13,2020-03-15,7420,SC-20770,4,TEC-PH-10001494,539.91,3,0.4,-116.98,-0.22,215.96,2
US-2020-114013,2020-03-13,2020-03-15,7421,SC-20770,4,TEC-MA-10001148,449.1,3,0.7,-643.71,-1.43,314.37,2
US-2020-114013,2020-03-13,2020-03-15,7418,SC-20770,4,TEC-PH-10001494,539.91,3,0.4,-116.98,-0.22,215.96,2
US-2020-114013,2020-03-13,2020-03-15,7417,SC-20770,4,TEC-PH-10001494,539.91,3,0.4,-116.98,-0.22,215.96,2
US-2020-114013,2020-03-13,2020-03-15,7416,SC-20770,4,TEC-PH-10001494,539.91,3,0.4,-116.98,-0.22,215.96,2
US-2020-114013,2020-03-13,2020-03-15,7415,SC-20770,4,TEC-PH-10001494,539.91,3,0.4,-116.98,-0.22,215.96,2
US-2020-114013,2020-03-13,2020-03-15,7423,SC-20770,4,TEC-AC-10000474,379.96,5,0.2,47.49,0.12,75.99,2
US-2020-114013,2020-03-13,2020-03-15,7422,SC-20770,4,TEC-AC-10000474,379.96,5,0.2,47.49,0.12,75.99,2
US-2020-114013,2020-03-13,2020-03-15,7421,SC-20770,4,TEC-AC-10000474,379.96,5,0.2,47.49,0.12,75.99,2
US-2020-114013,2020-03-13,2020-03-15,7420,SC-20770,4,TEC-AC-10000474,379.96,5,0.2,47.49,0.12,75.99,2
US-2020-114013,2020-03-13,2020-03-15,7419,SC-20770,4,TEC-AC-10000474,379.96,5,0.2,47.49,0.12,75.99,2
US-2020-114013,2020-03-13,2020-03-15,7419,SC-20770,4,OFF-ST-10002574,552.56,5,0.2,-138.14,-0.25,110.51,2
US-2020-114013,2020-03-13,2020-03-15,7421,SC-20770,4,OFF-PA-10004996,41.24,5,0.2,13.92,0.34,8.25,2
US-2020-114013,2020-03-13,2020-03-15,7420,SC-20770,4,OFF-PA-10004996,41.24,5,0.2,13.92,0.34,8.25,2
US-2020-114013,2020-03-13,2020-03-15,7423,SC-20770,4,OFF-PA-10004996,41.24,5,0.2,13.92,0.34,8.25,2
US-2020-114013,2020-03-13,2020-03-15,7417,SC-20770,4,OFF-ST-10002574,552.56,5,0.2,-138.14,-0.25,110.51,2
US-2020-114013,2020-03-13,2020-03-15,7420,SC-20770,4,FUR-CH-10004287,386.68,2,0.3,-5.52,-0.01,116.0,2
US-2020-114013,2020-03-13,2020-03-15,7419,SC-20770,4,FUR-CH-10004287,386.68,2,0.3,-5.52,-0.01,116.0,2
US-2020-114013,2020-03-13,2020-03-15,7418,SC-20770,4,FUR-CH-10004287,386.68,2,0.3,-5.52,-0.01,116.0,2
US-2020-114013,2020-03-13,2020-03-15,7417,SC-20770,4,FUR-CH-10004287,386.68,2,0.3,-5.52,-0.01,116.0,2
US-2020-114013,2020-03-13,2020-03-15,7416,SC-20770,4,FUR-CH-10004287,386.68,2,0.3,-5.52,-0.01,116.0,2
US-2020-114013,2020-03-13,2020-03-15,7415,SC-20770,4,FUR-CH-10004287,386.68,2,0.3,-5.52,-0.01,116.0,2
US-2020-114013,2020-03-13,2020-03-15,7416,SC-20770,4,OFF-ST-10002574,552.56,5,0.2,-138.14,-0.25,110.51,2
US-2020-114013,2020-03-13,2020-03-15,7422,SC-20770,4,OFF-PA-10004996,41.24,5,0.2,13.92,0.34,8.25,2
US-2020-114013,2020-03-13,2020-03-15,7415,SC-20770,4,OFF-ST-10002574,552.56,5,0.2,-138.14,-0.25,110.51,2
US-2020-114013,2020-03-13,2020-03-15,7423,SC-20770,4,OFF-BI-10004318,51.9,1,0.7,-41.52,-0.8,36.33,2
US-2020-114013,2020-03-13,2020-03-15,7422,SC-20770,4,OFF-BI-10004318,51.9,1,0.7,-41.52,-0.8,36.33,2
US-2020-114013,2020-03-13,2020-03-15,7421,SC-20770,4,OFF-BI-10004318,51.9,1,0.7,-41.52,-0.8,36.33,2
US-2020-114013,2020-03-13,2020-03-15,7420,SC-20770,4,OFF-BI-10004318,51.9,1,0.7,-41.52,-0.8,36.33,2
US-2020-114013,2020-03-13,2020-03-15,7419,SC-20770,4,OFF-BI-10004318,51.9,1,0.7,-41.52,-0.8,36.33,2
US-2020-114013,2020-03-13,2020-03-15,7418,SC-20770,4,OFF-BI-10004318,51.9,1,0.7,-41.52,-0.8,36.33,2
US-2020-114013,2020-03-13,2020-03-15,7417,SC-20770,4,OFF-BI-10004318,51.9,1,0.7,-41.52,-0.8,36.33,2
US-2020-114013,2020-03-13,2020-03-15,7416,SC-20770,4,OFF-BI-10004318,51.9,1,0.7,-41.52,-0.8,36.33,2
US-2020-114013,2020-03-13,2020-03-15,7415,SC-20770,4,OFF-BI-10004318,51.9,1,0.7,-41.52,-0.8,36.33,2
US-2020-114013,2020-03-13,2020-03-15,7422,SC-20770,4,TEC-MA-10001148,449.1,3,0.7,-643.71,-1.43,314.37,2
US-2020-114174,2020-09-08,2020-09-14,2545,AP-10720,4,FUR-BO-10003450,173.94,3,0.0,13.92,0.08,0.0,6
US-2020-114174,2020-09-08,2020-09-14,2544,AP-10720,4,FUR-BO-10003450,173.94,3,0.0,13.92,0.08,0.0,6
US-2020-114174,2020-09-08,2020-09-14,2544,AP-10720,4,OFF-LA-10000248,14.76,4,0.0,6.94,0.47,0.0,6
US-2020-114174,2020-09-08,2020-09-14,2545,AP-10720,4,OFF-LA-10000248,14.76,4,0.0,6.94,0.47,0.0,6
US-2020-114230,2020-11-27,2020-12-01,8623,CM-12235,2,OFF-ST-10000876,39.81,4,0.2,3.98,0.1,7.96,4
US-2020-114293,2020-11-21,2020-11-26,3033,JH-16180,2,FUR-CH-10003833,195.14,4,0.2,-12.2,-0.06,39.03,5
US-2020-114622,2020-04-10,2020-04-12,900,JR-16210,4,OFF-BI-10004716,8.9,2,0.7,-6.53,-0.73,6.23,2
US-2020-114776,2020-12-06,2020-12-07,1133,GG-14650,2,OFF-PA-10004100,19.44,3,0.0,9.33,0.48,0.0,1
US-2020-114888,2020-09-19,2020-09-24,4770,CC-12430,2,OFF-BI-10003355,11.95,3,0.2,4.18,0.35,2.39,5
US-2020-114888,2020-09-19,2020-09-24,4771,CC-12430,2,OFF-BI-10003355,11.95,3,0.2,4.18,0.35,2.39,5
US-2020-114888,2020-09-19,2020-09-24,4770,CC-12430,2,OFF-SU-10001212,6.24,3,0.0,1.87,0.3,0.0,5
US-2020-114888,2020-09-19,2020-09-24,4771,CC-12430,2,OFF-SU-10001212,6.24,3,0.0,1.87,0.3,0.0,5
US-2020-115441,2020-07-25,2020-07-28,9893,SH-19975,3,TEC-PH-10002262,297.55,5,0.0,83.31,0.28,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9894,SH-19975,3,TEC-PH-10002262,297.55,5,0.0,83.31,0.28,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9895,SH-19975,3,TEC-PH-10002262,297.55,5,0.0,83.31,0.28,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9891,SH-19975,3,FUR-CH-10004626,403.56,4,0.0,96.85,0.24,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9892,SH-19975,3,FUR-CH-10004626,403.56,4,0.0,96.85,0.24,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9893,SH-19975,3,FUR-CH-10004626,403.56,4,0.0,96.85,0.24,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9893,SH-19975,3,FUR-FU-10001756,95.2,5,0.0,27.61,0.29,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9895,SH-19975,3,FUR-CH-10004626,403.56,4,0.0,96.85,0.24,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9892,SH-19975,3,TEC-PH-10002262,297.55,5,0.0,83.31,0.28,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9891,SH-19975,3,FUR-FU-10001756,95.2,5,0.0,27.61,0.29,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9892,SH-19975,3,FUR-FU-10001756,95.2,5,0.0,27.61,0.29,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9894,SH-19975,3,FUR-FU-10001756,95.2,5,0.0,27.61,0.29,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9895,SH-19975,3,FUR-FU-10001756,95.2,5,0.0,27.61,0.29,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9894,SH-19975,3,FUR-CH-10004626,403.56,4,0.0,96.85,0.24,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9891,SH-19975,3,TEC-PH-10002262,297.55,5,0.0,83.31,0.28,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9894,SH-19975,3,TEC-AC-10003116,124.25,7,0.0,48.46,0.39,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9891,SH-19975,3,OFF-PA-10004996,20.62,2,0.0,9.69,0.47,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9893,SH-19975,3,TEC-AC-10003116,124.25,7,0.0,48.46,0.39,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9892,SH-19975,3,TEC-AC-10003116,124.25,7,0.0,48.46,0.39,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9891,SH-19975,3,TEC-AC-10003116,124.25,7,0.0,48.46,0.39,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9895,SH-19975,3,OFF-PA-10004996,20.62,2,0.0,9.69,0.47,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9894,SH-19975,3,OFF-PA-10004996,20.62,2,0.0,9.69,0.47,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9893,SH-19975,3,OFF-PA-10004996,20.62,2,0.0,9.69,0.47,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9892,SH-19975,3,OFF-PA-10004996,20.62,2,0.0,9.69,0.47,0.0,3
US-2020-115441,2020-07-25,2020-07-28,9895,SH-19975,3,TEC-AC-10003116,124.25,7,0.0,48.46,0.39,0.0,3
US-2020-115455,2020-09-08,2020-09-14,2591,SE-20110,3,FUR-FU-10004671,14.14,2,0.6,-7.77,-0.55,8.48,6
US-2020-115455,2020-09-08,2020-09-14,2592,SE-20110,3,FUR-FU-10004671,14.14,2,0.6,-7.77,-0.55,8.48,6
US-2020-115455,2020-09-08,2020-09-14,2591,SE-20110,3,FUR-TA-10003569,601.47,3,0.5,-300.74,-0.5,300.74,6
US-2020-115455,2020-09-08,2020-09-14,2592,SE-20110,3,FUR-TA-10003569,601.47,3,0.5,-300.74,-0.5,300.74,6
US-2020-115819,2020-04-19,2020-04-24,1608,JO-15280,2,OFF-BI-10000050,5.84,1,0.2,1.97,0.34,1.17,5
US-2020-115819,2020-04-19,2020-04-24,1605,JO-15280,2,OFF-BI-10000050,5.84,1,0.2,1.97,0.34,1.17,5
US-2020-115819,2020-04-19,2020-04-24,1605,JO-15280,2,OFF-AR-10004456,73.2,5,0.0,21.23,0.29,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1606,JO-15280,2,OFF-BI-10000050,5.84,1,0.2,1.97,0.34,1.17,5
US-2020-115819,2020-04-19,2020-04-24,1609,JO-15280,2,OFF-AR-10004456,73.2,5,0.0,21.23,0.29,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1610,JO-15280,2,OFF-BI-10000050,5.84,1,0.2,1.97,0.34,1.17,5
US-2020-115819,2020-04-19,2020-04-24,1608,JO-15280,2,OFF-AR-10004456,73.2,5,0.0,21.23,0.29,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1606,JO-15280,2,OFF-AR-10004456,73.2,5,0.0,21.23,0.29,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1607,JO-15280,2,OFF-AR-10004456,73.2,5,0.0,21.23,0.29,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1610,JO-15280,2,OFF-AR-10004456,73.2,5,0.0,21.23,0.29,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1608,JO-15280,2,OFF-BI-10000591,9.34,3,0.2,3.27,0.35,1.87,5
US-2020-115819,2020-04-19,2020-04-24,1609,JO-15280,2,OFF-BI-10000591,9.34,3,0.2,3.27,0.35,1.87,5
US-2020-115819,2020-04-19,2020-04-24,1605,JO-15280,2,OFF-BI-10000591,9.34,3,0.2,3.27,0.35,1.87,5
US-2020-115819,2020-04-19,2020-04-24,1606,JO-15280,2,OFF-BI-10000591,9.34,3,0.2,3.27,0.35,1.87,5
US-2020-115819,2020-04-19,2020-04-24,1607,JO-15280,2,OFF-BI-10000591,9.34,3,0.2,3.27,0.35,1.87,5
US-2020-115819,2020-04-19,2020-04-24,1610,JO-15280,2,OFF-BI-10000591,9.34,3,0.2,3.27,0.35,1.87,5
US-2020-115819,2020-04-19,2020-04-24,1610,JO-15280,2,OFF-AR-10000823,5.46,3,0.0,1.53,0.28,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1607,JO-15280,2,OFF-AR-10000823,5.46,3,0.0,1.53,0.28,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1606,JO-15280,2,OFF-AR-10000823,5.46,3,0.0,1.53,0.28,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1607,JO-15280,2,OFF-BI-10000050,5.84,1,0.2,1.97,0.34,1.17,5
US-2020-115819,2020-04-19,2020-04-24,1605,JO-15280,2,OFF-AR-10000823,5.46,3,0.0,1.53,0.28,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1609,JO-15280,2,OFF-BI-10000050,5.84,1,0.2,1.97,0.34,1.17,5
US-2020-115819,2020-04-19,2020-04-24,1608,JO-15280,2,OFF-PA-10002377,22.72,4,0.0,10.22,0.45,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1609,JO-15280,2,OFF-PA-10002377,22.72,4,0.0,10.22,0.45,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1605,JO-15280,2,OFF-PA-10002377,22.72,4,0.0,10.22,0.45,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1606,JO-15280,2,OFF-PA-10002377,22.72,4,0.0,10.22,0.45,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1607,JO-15280,2,OFF-PA-10002377,22.72,4,0.0,10.22,0.45,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1610,JO-15280,2,OFF-PA-10002377,22.72,4,0.0,10.22,0.45,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1608,JO-15280,2,TEC-PH-10004700,39.96,5,0.2,12.99,0.32,7.99,5
US-2020-115819,2020-04-19,2020-04-24,1608,JO-15280,2,OFF-AR-10000823,5.46,3,0.0,1.53,0.28,0.0,5
US-2020-115819,2020-04-19,2020-04-24,1610,JO-15280,2,TEC-PH-10004700,39.96,5,0.2,12.99,0.32,7.99,5
US-2020-115819,2020-04-19,2020-04-24,1607,JO-15280,2,TEC-PH-10004700,39.96,5,0.2,12.99,0.32,7.99,5
US-2020-115819,2020-04-19,2020-04-24,1609,JO-15280,2,TEC-PH-10004700,39.96,5,0.2,12.99,0.32,7.99,5
US-2020-115819,2020-04-19,2020-04-24,1605,JO-15280,2,TEC-PH-10004700,39.96,5,0.2,12.99,0.32,7.99,5
US-2020-115819,2020-04-19,2020-04-24,1606,JO-15280,2,TEC-PH-10004700,39.96,5,0.2,12.99,0.32,7.99,5
US-2020-115819,2020-04-19,2020-04-24,1609,JO-15280,2,OFF-AR-10000823,5.46,3,0.0,1.53,0.28,0.0,5
US-2020-115952,2020-10-06,2020-10-06,6265,JH-15910,3,OFF-BI-10004654,28.85,5,0.0,14.42,0.5,0.0,0
US-2020-116365,2020-01-03,2020-01-08,8606,CA-12310,3,TEC-PH-10002890,180.96,5,0.2,13.57,0.08,36.19,5
US-2020-116365,2020-01-03,2020-01-08,8604,CA-12310,3,TEC-AC-10002217,30.08,2,0.2,-5.26,-0.18,6.02,5
US-2020-116365,2020-01-03,2020-01-08,8606,CA-12310,3,TEC-AC-10002217,30.08,2,0.2,-5.26,-0.18,6.02,5
US-2020-116365,2020-01-03,2020-01-08,8605,CA-12310,3,TEC-PH-10002890,180.96,5,0.2,13.57,0.08,36.19,5
US-2020-116365,2020-01-03,2020-01-08,8604,CA-12310,3,TEC-PH-10002890,180.96,5,0.2,13.57,0.08,36.19,5
US-2020-116365,2020-01-03,2020-01-08,8606,CA-12310,3,TEC-AC-10002942,165.6,3,0.2,-6.21,-0.04,33.12,5
US-2020-116365,2020-01-03,2020-01-08,8605,CA-12310,3,TEC-AC-10002942,165.6,3,0.2,-6.21,-0.04,33.12,5
US-2020-116365,2020-01-03,2020-01-08,8604,CA-12310,3,TEC-AC-10002942,165.6,3,0.2,-6.21,-0.04,33.12,5
US-2020-116365,2020-01-03,2020-01-08,8605,CA-12310,3,TEC-AC-10002217,30.08,2,0.2,-5.26,-0.18,6.02,5
US-2020-116400,2020-10-22,2020-10-24,3977,EB-13930,1,FUR-FU-10003731,39.92,4,0.0,11.18,0.28,0.0,2
US-2020-116442,2020-12-15,2020-12-22,6378,BP-11230,2,FUR-FU-10002364,14.76,2,0.0,4.28,0.29,0.0,7
US-2020-116729,2020-12-25,2020-12-28,1808,GK-14620,2,OFF-PA-10002005,45.36,7,0.0,21.77,0.48,0.0,3
US-2020-116729,2020-12-25,2020-12-28,1808,GK-14620,2,TEC-AC-10001465,254.24,7,0.0,76.27,0.3,0.0,3
US-2020-116729,2020-12-25,2020-12-28,1807,GK-14620,2,TEC-AC-10001465,254.24,7,0.0,76.27,0.3,0.0,3
US-2020-116729,2020-12-25,2020-12-28,1806,GK-14620,2,TEC-PH-10002200,2575.94,7,0.2,257.59,0.1,515.19,3
US-2020-116729,2020-12-25,2020-12-28,1807,GK-14620,2,TEC-PH-10002200,2575.94,7,0.2,257.59,0.1,515.19,3
US-2020-116729,2020-12-25,2020-12-28,1808,GK-14620,2,TEC-PH-10002200,2575.94,7,0.2,257.59,0.1,515.19,3
US-2020-116729,2020-12-25,2020-12-28,1806,GK-14620,2,TEC-AC-10001465,254.24,7,0.0,76.27,0.3,0.0,3
US-2020-116729,2020-12-25,2020-12-28,1807,GK-14620,2,OFF-PA-10002005,45.36,7,0.0,21.77,0.48,0.0,3
US-2020-116729,2020-12-25,2020-12-28,1806,GK-14620,2,OFF-PA-10002005,45.36,7,0.0,21.77,0.48,0.0,3
US-2020-117037,2020-05-17,2020-05-20,7787,LW-17215,3,OFF-PA-10000791,30.53,8,0.2,9.54,0.31,6.11,3
US-2020-117037,2020-05-17,2020-05-20,7789,LW-17215,3,OFF-PA-10000791,30.53,8,0.2,9.54,0.31,6.11,3
US-2020-117037,2020-05-17,2020-05-20,7788,LW-17215,3,OFF-PA-10000791,30.53,8,0.2,9.54,0.31,6.11,3
US-2020-117037,2020-05-17,2020-05-20,7790,LW-17215,3,FUR-FU-10004973,22.61,3,0.6,-10.17,-0.45,13.57,3
US-2020-117037,2020-05-17,2020-05-20,7789,LW-17215,3,FUR-FU-10004973,22.61,3,0.6,-10.17,-0.45,13.57,3
US-2020-117037,2020-05-17,2020-05-20,7788,LW-17215,3,FUR-FU-10004973,22.61,3,0.6,-10.17,-0.45,13.57,3
US-2020-117037,2020-05-17,2020-05-20,7787,LW-17215,3,FUR-FU-10004973,22.61,3,0.6,-10.17,-0.45,13.57,3
